serial,start_sample,end_sample
32959366,85139043,85139274
32959367,85140552,85140783
32959368,85142062,85142293
32959369,85143571,85143802
32959370,85145079,85145310
32959371,85146589,85146820
32959372,85148098,85148329
32959373,85149608,85149839
32959374,85151118,85151349
32959375,85152627,85152858
32959376,85154137,85154368
32959377,85155645,85155876
32959378,85157154,85157385
32959379,85158664,85158895
32959380,85160173,85160404
32959381,85161682,85161913
32959382,85163192,85163423
32959383,85164701,85164932
32959384,85166210,85166441
32959385,85167719,85167950
32959386,85169228,85169459
32959387,85170738,85170969
32959388,85172247,85172478
32959389,85173757,85173988
32959390,85175266,85175497
32959391,85176776,85177007
32959392,85178285,85178516
32959393,85179795,85180026
32959394,85181304,85181535
32959395,85182814,85183045
32959396,85184324,85184555
32959397,85185833,85186064
32959398,85187343,85187574
32959399,85188853,85189084
32959400,85190362,85190593
32959401,85191872,85192103
32959402,85193381,85193612
32959403,85194891,85195122
32959404,85196400,85196631
32959405,85197910,85198141
32959406,85199420,85199651
32959407,85200929,85201160
32959408,85202438,85202669
32959409,85203948,85204179
32959410,85205457,85205688
32959411,85206967,85207198
32959412,85208477,85208708
32959413,85209986,85210217
32959414,85211496,85211727
32959415,85213006,85213237
32959416,85214515,85214746
32959417,85216025,85216256
32959418,85217534,85217765
32959419,85219044,85219275
32959420,85220554,85220785
32959421,85222063,85222294
32959422,85223572,85223803
32959423,85225082,85225313
32959424,85226591,85226822
32959425,85228101,85228332
32959426,85229611,85229842
32959427,85231120,85231351
32959428,85232629,85232860
32959429,85234138,85234369
32959430,85235647,85235878
32959431,85237157,85237388
32959432,85238667,85238898
32959433,85240176,85240407
32959434,85241686,85241917
32959435,85243196,85243427
32959436,85244706,85244937
32959437,85246214,85246445
32959438,85247724,85247955
32959439,85249233,85249464
32959440,85250743,85250974
32959441,85252252,85252483
32959442,85253762,85253993
32959443,85255271,85255502
32959444,85256781,85257012
32959445,85258291,85258522
32959446,85259800,85260031
32959447,85261310,85261541
32959448,85262819,85263050
32959449,85264328,85264559
32959450,85265838,85266069
32959451,85267347,85267578
32959452,85268856,85269087
32959453,85270366,85270597
32959454,85271876,85272107
32959455,85273385,85273616
32959456,85274895,85275126
32959457,85276404,85276635
32959458,85277914,85278145
32959459,85279423,85279654
32959460,85280933,85281164
32959461,85282443,85282674
32959462,85283952,85284183
32959463,85285462,85285693
32959464,85286972,85287203
32959465,85288481,85288712
32959466,85289991,85290222
32959467,85291500,85291731
32959468,85293009,85293240
32959469,85294519,85294750
32959470,85296029,85296260
32959471,85297538,85297769
32959472,85299048,85299279
32959473,85300557,85300788
32959474,85302067,85302298
32959475,85303576,85303807
32959476,85305086,85305317
32959477,85306596,85306827
32959478,85308105,85308336
32959479,85309614,85309845
32959480,85311123,85311354
32959481,85312632,85312863
32959482,85314142,85314373
32959483,85315652,85315883
32959484,85317161,85317392
32959485,85318671,85318902
32959486,85320181,85320412
32959487,85321690,85321921
32959488,85323200,85323431
32959489,85324709,85324940
32959490,85326219,85326450
32959491,85327728,85327959
32959492,85329238,85329469
32959493,85330748,85330979
32959494,85332257,85332488
32959495,85333766,85333997
32959496,85335276,85335507
32959497,85336785,85337016
32959498,85338295,85338526
32959499,85339805,85340036
32959500,85341314,85341545
32959501,85342824,85343055
32959502,85344334,85344565
32959503,85345843,85346074
32959504,85347353,85347584
32959505,85348862,85349093
32959506,85350372,85350603
32959507,85351882,85352113
32959508,85353391,85353622
32959509,85354900,85355131
32959510,85356410,85356641
32959511,85357919,85358150
32959512,85359429,85359660
32959513,85360939,85361170
32959514,85362448,85362679
32959515,85363958,85364189
32959516,85365467,85365698
32959517,85366976,85367207
32959518,85368486,85368717
32959519,85369996,85370227
32959520,85371506,85371737
32959521,85373015,85373246
32959522,85374525,85374756
32959523,85376035,85376266
32959524,85377544,85377775
32959525,85379053,85379284
32959526,85380563,85380794
32959527,85382072,85382303
32959528,85383582,85383813
32959529,85385092,85385323
32959530,85386601,85386832
32959531,85388111,85388342
32959532,85389620,85389851
32959533,85391130,85391361
32959534,85392639,85392870
32959535,85394149,85394380
32959536,85395658,85395889
32959537,85397168,85397399
32959538,85398677,85398908
32959539,85400187,85400418
32959540,85401697,85401928
32959541,85403206,85403437
32959542,85404716,85404947
32959543,85406226,85406457
32959544,85407735,85407966
32959545,85409245,85409476
32959546,85410754,85410985
32959547,85412263,85412494
32959548,85413773,85414004
32959608,85417439,85417670
32959610,85418949,85419180
32959611,85420459,85420690
32959612,85421968,85422199
32959613,85423478,85423709
32959614,85424987,85425218
32959615,85426497,85426728
32959616,85428006,85428237
32959617,85429515,85429746
32959618,85431025,85431256
32959619,85432534,85432765
32959620,85434044,85434275
32959621,85435554,85435785
32959622,85437063,85437294
32959623,85438572,85438803
32959624,85440082,85440313
32959625,85441591,85441822
32959626,85443101,85443332
32959627,85444611,85444842
32959628,85446121,85446352
32959629,85447630,85447861
32959630,85449140,85449371
32959631,85450649,85450880
32959632,85452159,85452390
32959633,85453668,85453899
32959634,85455178,85455409
32959635,85456688,85456919
32959636,85458197,85458428
32959637,85459707,85459938
32959638,85461216,85461447
32959639,85462725,85462956
32959640,85464235,85464466
32959641,85465744,85465975
32959642,85467253,85467484
32959643,85468763,85468994
32959644,85470272,85470503
32959645,85471782,85472013
32959646,85473292,85473523
32959647,85474801,85475032
32959648,85476311,85476542
32959649,85477820,85478051
32959650,85479329,85479560
32959651,85480839,85481070
32959652,85482348,85482579
32959653,85483858,85484089
32959654,85485367,85485598
32959655,85486877,85487108
32959656,85488387,85488618
32959657,85489897,85490128
32959658,85491406,85491637
32959659,85492916,85493147
32959660,85494425,85494656
32959661,85495934,85496165
32959662,85497444,85497675
32959663,85498953,85499184
32959664,85500463,85500694
32959665,85501973,85502204
32959666,85503482,85503713
32959667,85504992,85505223
32959668,85506501,85506732
32959669,85508011,85508242
32959670,85509521,85509752
32959671,85511029,85511260
32959672,85512538,85512769
32959673,85514048,85514279
32959674,85515557,85515788
32959675,85517067,85517298
32959676,85518576,85518807
32959677,85520085,85520316
32959678,85521595,85521826
32959679,85523103,85523334
32959680,85524612,85524843
32959681,85526122,85526353
32959682,85527631,85527862
32959683,85529140,85529371
32959684,85530650,85530881
32959685,85532159,85532390
32959686,85533669,85533900
32959687,85535179,85535410
32959688,85536688,85536919
32959689,85538198,85538429
32959690,85539708,85539939
32959691,85541216,85541447
32959692,85542726,85542957
32959693,85544236,85544467
32959694,85545745,85545976
32959695,85547255,85547486
32959696,85548764,85548995
32959697,85550274,85550505
32959698,85551783,85552014
32959699,85553292,85553523
32959700,85554802,85555033
32959701,85556311,85556542
32959702,85557819,85558050
32959703,85559329,85559560
32959704,85560838,85561069
32959705,85562347,85562578
32959706,85563857,85564088
32959707,85565367,85565598
32959708,85566877,85567108
32959709,85568386,85568617
32959710,85569896,85570127
32959711,85571406,85571637
32959712,85572914,85573145
32959713,85574424,85574655
32959714,85575934,85576165
32959715,85577443,85577674
32959716,85578953,85579184
32959717,85580463,85580694
32959718,85581972,85582203
32959719,85583482,85583713
32959720,85584991,85585222
32959721,85586500,85586731
32959722,85588010,85588241
32959723,85589520,85589751
32959724,85591029,85591260
32959725,85592539,85592770
32959726,85594048,85594279
32959727,85595558,85595789
32959728,85597067,85597298
32959729,85598576,85598807
32959730,85600086,85600317
32959731,85601595,85601826
32959732,85603104,85603335
32959733,85604614,85604845
32959734,85606123,85606354
32959735,85607632,85607863
32959736,85609142,85609373
32959737,85610651,85610882
32959738,85612161,85612392
32959739,85613670,85613901
32959740,85615179,85615410
32959741,85616689,85616920
32959742,85618199,85618430
32959743,85619708,85619939
32959744,85621218,85621449
32959745,85622726,85622957
32959746,85624236,85624467
32959747,85625746,85625977
32959748,85627256,85627487
32959749,85628765,85628996
32959750,85630274,85630505
32959751,85631783,85632014
32959752,85633293,85633524
32959753,85634802,85635033
32959754,85636311,85636542
32959755,85637821,85638052
32959756,85639330,85639561
32959757,85640840,85641071
32959758,85642350,85642581
32959759,85643859,85644090
32959760,85645369,85645600
32959761,85646878,85647109
32959762,85648388,85648619
32959763,85649898,85650129
32959764,85651407,85651638
32959765,85652916,85653147
32959766,85654426,85654657
32959767,85655935,85656166
32959768,85657445,85657676
32959769,85658955,85659186
32959770,85660464,85660695
32959771,85661974,85662205
32959772,85663483,85663714
32959773,85664992,85665223
32959774,85666502,85666733
32959775,85668011,85668242
32959776,85669521,85669752
32959777,85671030,85671261
32959778,85672540,85672771
32959779,85674050,85674281
32959780,85675559,85675790
32959781,85677068,85677299
32959782,85678578,85678809
32959783,85680087,85680318
32959784,85681596,85681827
32959785,85683106,85683337
32959786,85684615,85684846
32959787,85686125,85686356
32959788,85687635,85687866
32959789,85689144,85689375
32959790,85690654,85690885
32959791,85692163,85692394
32959792,85693673,85693904
32959793,85695182,85695413
32959794,85696692,85696923
32959795,85698200,85698431
32959796,85699710,85699941
32959797,85701220,85701451
32959798,85702730,85702961
32959799,85704239,85704470
32959800,85705748,85705979
32959801,85707258,85707489
32959802,85708766,85708997
32959803,85710276,85710507
32959804,85711786,85712017
32959805,85713295,85713526
32959806,85714805,85715036
32959807,85716315,85716546
32959808,85717824,85718055
32959809,85719334,85719565
32959810,85720843,85721074
32959811,85722352,85722583
32959812,85723862,85724093
32959813,85725371,85725602
32959814,85726880,85727111
32959815,85728390,85728621
32959816,85729899,85730130
32959817,85731409,85731640
32959818,85732919,85733150
32959819,85734428,85734659
32959820,85735937,85736168
32959821,85737446,85737677
32959822,85738956,85739187
32959823,85740465,85740696
32959824,85741974,85742205
32959825,85743483,85743714
32959826,85744993,85745224
32959827,85746502,85746733
32959828,85748011,85748242
32959829,85749521,85749752
32959830,85751030,85751261
32959831,85752540,85752771
32959832,85754049,85754280
32959833,85755559,85755790
32959834,85757069,85757300
32959835,85758577,85758808
32959836,85760087,85760318
32959837,85761597,85761828
32959838,85763106,85763337
32959839,85764616,85764847
32959840,85766126,85766357
32959841,85767635,85767866
32959842,85769145,85769376
32959843,85770654,85770885
32959844,85772163,85772394
32959845,85773673,85773904
32959846,85775183,85775414
32959847,85776693,85776924
32959848,85778202,85778433
32959849,85779712,85779943
32959850,85781222,85781453
32959851,85782731,85782962
32959852,85784240,85784471
32959853,85785750,85785981
32959854,85787259,85787490
32959855,85788768,85788999
32959856,85790278,85790509
32959857,85791787,85792018
32959858,85793297,85793528
32959859,85794806,85795037
32959860,85796315,85796546
32959861,85797825,85798056
32959862,85799334,85799565
32959863,85800843,85801074
32959864,85802353,85802584
32959865,85803862,85804093
32959866,85805371,85805602
32959867,85806881,85807112
32959868,85808391,85808622
32959869,85809900,85810131
32959870,85811410,85811641
32959871,85812919,85813150
32959872,85814428,85814659
32959873,85815938,85816169
32959874,85817446,85817677
32959875,85818956,85819187
32959876,85820465,85820696
32959877,85821974,85822205
32959878,85823484,85823715
32959879,85824993,85825224
32959880,85826503,85826734
32959881,85828012,85828243
32959882,85829521,85829752
32959883,85831031,85831262
32959884,85832540,85832771
32959885,85834049,85834280
32959886,85835559,85835790
32959887,85837068,85837299
32959888,85838577,85838808
32959889,85840087,85840318
32959890,85841596,85841827
32959891,85843106,85843337
32959892,85844615,85844846
32959893,85846124,85846355
32959894,85847634,85847865
32959895,85849143,85849374
32959896,85850652,85850883
32959897,85852161,85852392
32959898,85853671,85853902
32959899,85855180,85855411
32959900,85856690,85856921
32959901,85858199,85858430
32959902,85859709,85859940
32959903,85861217,85861448
32959904,85862726,85862957
32959905,85864236,85864467
32959906,85865745,85865976
32959907,85867255,85867486
32959908,85868764,85868995
32959909,85870274,85870505
32959910,85871784,85872015
32959911,85873294,85873525
32959912,85874802,85875033
32959913,85876312,85876543
32959914,85877821,85878052
32959915,85879330,85879561
32959916,85880840,85881071
32959917,85882348,85882579
32959918,85883857,85884088
32959919,85885367,85885598
32959920,85886876,85887107
32959921,85888385,85888616
32959922,85889895,85890126
32959923,85891404,85891635
32959924,85892914,85893145
32959925,85894424,85894655
32959926,85895932,85896163
32959927,85897442,85897673
32959928,85898951,85899182
32959929,85900460,85900691
32959930,85901970,85902201
32959931,85903479,85903710
32959932,85904988,85905219
32959933,85906498,85906729
32959934,85908007,85908238
32959935,85909517,85909748
32959936,85911025,85911256
32959937,85912534,85912765
32959938,85914044,85914275
32959939,85915553,85915784
32959940,85917062,85917293
32959941,85918572,85918803
32959942,85920081,85920312
32959943,85921590,85921821
32959944,85923100,85923331
32959945,85924609,85924840
32959946,85926118,85926349
32959947,85927627,85927858
32959948,85929137,85929368
32959949,85930647,85930878
32959950,85932156,85932387
32959951,85933665,85933896
32959952,85935175,85935406
32959953,85936684,85936915
32959954,85938194,85938425
32959955,85939704,85939935
32959956,85941213,85941444
32959957,85942723,85942954
32959958,85944232,85944463
32959959,85945742,85945973
32959960,85947251,85947482
32959961,85948761,85948992
32959962,85950270,85950501
32959963,85951780,85952011
32959964,85953289,85953520
32959965,85954799,85955030
32959966,85956309,85956540
32959967,85957818,85958049
32959968,85959328,85959559
32959969,85960838,85961069
32959970,85962347,85962578
32959971,85963857,85964088
32959972,85965366,85965597
32959973,85966876,85967107
32959974,85968386,85968617
32959975,85969895,85970126
32959976,85971405,85971636
32959977,85972914,85973145
32959978,85974424,85974655
32959979,85975934,85976165
32959980,85977443,85977674
32959981,85978952,85979183
32959982,85980462,85980693
32959983,85981972,85982203
32959984,85983480,85983711
32959985,85984990,85985221
32959986,85986499,85986730
32960032,85990165,85990396
32960048,85991675,85991906
32960049,85993184,85993415
32960050,85994694,85994925
32960051,85996203,85996434
32960052,85997713,85997944
32960053,85999223,85999454
32960054,86000732,86000963
32960055,86002242,86002473
32960056,86003752,86003983
32960057,86005261,86005492
32960058,86006771,86007002
32960059,86008280,86008511
32960060,86009790,86010021
32960061,86011299,86011530
32960062,86012809,86013040
32960063,86014318,86014549
32960064,86015827,86016058
32960065,86017337,86017568
32960066,86018847,86019078
32960067,86020356,86020587
32960068,86021865,86022096
32960069,86023375,86023606
32960070,86024884,86025115
32960071,86026394,86026625
32960072,86027904,86028135
32960073,86029414,86029645
32960074,86030923,86031154
32960075,86032433,86032664
32960076,86033942,86034173
32960077,86035452,86035683
32960078,86036961,86037192
32960079,86038471,86038702
32960080,86039980,86040211
32960081,86041490,86041721
32960082,86043000,86043231
32960083,86044509,86044740
32960084,86046018,86046249
32960085,86047528,86047759
32960086,86049038,86049269
32960087,86050547,86050778
32960088,86052057,86052288
32960089,86053566,86053797
32960090,86055076,86055307
32960091,86056586,86056817
32960092,86058095,86058326
32960093,86059605,86059836
32960094,86061114,86061345
32960095,86062624,86062855
32960096,86064134,86064365
32960097,86065642,86065873
32960098,86067152,86067383
32960099,86068662,86068893
32960100,86070171,86070402
32960101,86071681,86071912
32960102,86073191,86073422
32960103,86074700,86074931
32960104,86076210,86076441
32960105,86077719,86077950
32960106,86079228,86079459
32960107,86080738,86080969
32960108,86082247,86082478
32960109,86083757,86083988
32960110,86085267,86085498
32960111,86086776,86087007
32960112,86088285,86088516
32960113,86089794,86090025
32960114,86091304,86091535
32960115,86092814,86093045
32960116,86094323,86094554
32960117,86095832,86096063
32960118,86097342,86097573
32960119,86098851,86099082
32960120,86100361,86100592
32960121,86101871,86102102
32960122,86103379,86103610
32960123,86104889,86105120
32960124,86106399,86106630
32960125,86107907,86108138
32960126,86109417,86109648
32960127,86110927,86111158
32960128,86112436,86112667
32960129,86113946,86114177
32960130,86115455,86115686
32960131,86116964,86117195
32960132,86118474,86118705
32960133,86119983,86120214
32960134,86121493,86121724
32960135,86123002,86123233
32960136,86124512,86124743
32960137,86126021,86126252
32960138,86127531,86127762
32960139,86129041,86129272
32960140,86130549,86130780
32960141,86132059,86132290
32960142,86133568,86133799
32960143,86135077,86135308
32960144,86136587,86136818
32960145,86138097,86138328
32960146,86139606,86139837
32960147,86141115,86141346
32960148,86142625,86142856
32960149,86144134,86144365
32960150,86145644,86145875
32960151,86147154,86147385
32960152,86148664,86148895
32960153,86150173,86150404
32960154,86151683,86151914
32960155,86153192,86153423
32960156,86154702,86154933
32960157,86156211,86156442
32960158,86157721,86157952
32960159,86159231,86159462
32960160,86160740,86160971
32960161,86162250,86162481
32960162,86163759,86163990
32960163,86165268,86165499
32960164,86166778,86167009
32960165,86168288,86168519
32960166,86169797,86170028
32960167,86171307,86171538
32960168,86172816,86173047
32960169,86174326,86174557
32960170,86175836,86176067
32960171,86177345,86177576
32960172,86178855,86179086
32960173,86180365,86180596
32960174,86181874,86182105
32960175,86183384,86183615
32960176,86184893,86185124
32960177,86186402,86186633
32960178,86187912,86188143
32960179,86189422,86189653
32960180,86190931,86191162
32960181,86192441,86192672
32960182,86193950,86194181
32960183,86195460,86195691
32960184,86196969,86197200
32960185,86198479,86198710
32960186,86199988,86200219
32960187,86201498,86201729
32960188,86203008,86203239
32960189,86204518,86204749
32960190,86206027,86206258
32960191,86207537,86207768
32960192,86209046,86209277
32960193,86210555,86210786
32960194,86212065,86212296
32960195,86213575,86213806
32960196,86215084,86215315
32960197,86216594,86216825
32960198,86218103,86218334
32960199,86219613,86219844
32960200,86221122,86221353
32960201,86222632,86222863
32960202,86224142,86224373
32960203,86225651,86225882
32960204,86227160,86227391
32960205,86228670,86228901
32960206,86230179,86230410
32960207,86231689,86231920
32960208,86233199,86233430
32960209,86234709,86234940
32960210,86236218,86236449
32960211,86237728,86237959
32960212,86239237,86239468
32960213,86240747,86240978
32960214,86242256,86242487
32960215,86243766,86243997
32960216,86245276,86245507
32960217,86246785,86247016
32960218,86248295,86248526
32960219,86249804,86250035
32960220,86251313,86251544
32960221,86252823,86253054
32960222,86254333,86254564
32960223,86255841,86256072
32960224,86257351,86257582
32960225,86258861,86259092
32960226,86260370,86260601
32960227,86261880,86262111
32960228,86263390,86263621
32960229,86264900,86265131
32960230,86266409,86266640
32960231,86267918,86268149
32960232,86269428,86269659
32960233,86270937,86271168
32960234,86272447,86272678
32960235,86273957,86274188
32960236,86275466,86275697
32960237,86276976,86277207
32960238,86278485,86278716
32960239,86279994,86280225
32960240,86281504,86281735
32960241,86283014,86283245
32960242,86284523,86284754
32960243,86286033,86286264
32960244,86287542,86287773
32960245,86289052,86289283
32960246,86290562,86290793
32960247,86292071,86292302
32960248,86293581,86293812
32960249,86295091,86295322
32960250,86296600,86296831
32960251,86298110,86298341
32960252,86299619,86299850
32960253,86301128,86301359
32960254,86302638,86302869
32960255,86304148,86304379
32960256,86305657,86305888
32960257,86307167,86307398
32960258,86308676,86308907
32960259,86310186,86310417
32960260,86311695,86311926
32960261,86313205,86313436
32960262,86314715,86314946
32960263,86316224,86316455
32960264,86317734,86317965
32960265,86319244,86319475
32960266,86320753,86320984
32960267,86322263,86322494
32960268,86323772,86324003
32960269,86325281,86325512
32960270,86326791,86327022
32960271,86328300,86328531
32960272,86329810,86330041
32960273,86331319,86331550
32960274,86332828,86333059
32960275,86334339,86334570
32960276,86335848,86336079
32960277,86337357,86337588
32960278,86338867,86339098
32960279,86340376,86340607
32960280,86341885,86342116
32960281,86343395,86343626
32960282,86344904,86345135
32960283,86346414,86346645
32960284,86347924,86348155
32960285,86349434,86349665
32960286,86350943,86351174
32960287,86352453,86352684
32960288,86353962,86354193
32960289,86355472,86355703
32960290,86356981,86357212
32960291,86358491,86358722
32960292,86360001,86360232
32960293,86361509,86361740
32960294,86363019,86363250
32960295,86364528,86364759
32960296,86366038,86366269
32960297,86367548,86367779
32960298,86369057,86369288
32960299,86370566,86370797
32960300,86372076,86372307
32960301,86373586,86373817
32960302,86375095,86375326
32960303,86376605,86376836
32960304,86378115,86378346
32960305,86379625,86379856
32960306,86381134,86381365
32960307,86382643,86382874
32960308,86384152,86384383
32960309,86385662,86385893
32960310,86387171,86387402
32960311,86388681,86388912
32960312,86390190,86390421
32960313,86391700,86391931
32960314,86393209,86393440
32960315,86394718,86394949
32960316,86396228,86396459
32960317,86397738,86397969
32960318,86399247,86399478
32960319,86400757,86400988
32960320,86402266,86402497
32960321,86403775,86404006
32960322,86405285,86405516
32960323,86406795,86407026
32960324,86408304,86408535
32960325,86409814,86410045
32960326,86411323,86411554
32960327,86412833,86413064
32960328,86414342,86414573
32960329,86415852,86416083
32960330,86417362,86417593
32960331,86418871,86419102
32960332,86420381,86420612
32960333,86421891,86422122
32960334,86423400,86423631
32960335,86424910,86425141
32960336,86426419,86426650
32960337,86427929,86428160
32960338,86429438,86429669
32960339,86430948,86431179
32960340,86432457,86432688
32960341,86433967,86434198
32960342,86435476,86435707
32960343,86436986,86437217
32960344,86438495,86438726
32960345,86440005,86440236
32960346,86441515,86441746
32960347,86443024,86443255
32960348,86444533,86444764
32960349,86446043,86446274
32960350,86447553,86447784
32960351,86449062,86449293
32960352,86450572,86450803
32960353,86452082,86452313
32960354,86453592,86453823
32960355,86455101,86455332
32960356,86456610,86456841
32960357,86458120,86458351
32960358,86459629,86459860
32960359,86461139,86461370
32960360,86462649,86462880
32960361,86464158,86464389
32960362,86465668,86465899
32960363,86467177,86467408
32960364,86468686,86468917
32960365,86470196,86470427
32960366,86471705,86471936
32960367,86473214,86473445
32960368,86474724,86474955
32960369,86476234,86476465
32960370,86477744,86477975
32960371,86479253,86479484
32960372,86480763,86480994
32960373,86482273,86482504
32960374,86483782,86484013
32960375,86485291,86485522
32960376,86486801,86487032
32960377,86488311,86488542
32960378,86489820,86490051
32960379,86491330,86491561
32960380,86492839,86493070
32960381,86494349,86494580
32960382,86495858,86496089
32960383,86497367,86497598
32960384,86498877,86499108
32960385,86500386,86500617
32960386,86501896,86502127
32960387,86503405,86503636
32960388,86504915,86505146
32960389,86506425,86506656
32960390,86507935,86508166
32960391,86509444,86509675
32960392,86510954,86511185
32960393,86512463,86512694
32960394,86513972,86514203
32960395,86515482,86515713
32960396,86516992,86517223
32960397,86518500,86518731
32960398,86520010,86520241
32960399,86521519,86521750
32960400,86523029,86523260
32960401,86524538,86524769
32960402,86526048,86526279
32960403,86527557,86527788
32960404,86529066,86529297
32960405,86530575,86530806
32960406,86532085,86532316
32960407,86533595,86533826
32960408,86535103,86535334
32960409,86536613,86536844
32960410,86538122,86538353
32960411,86539632,86539863
32960412,86541141,86541372
32960413,86542651,86542882
32960414,86544161,86544392
32960415,86545670,86545901
32960416,86547179,86547410
32960417,86548689,86548920
32960418,86550198,86550429
32960419,86551708,86551939
32960420,86553218,86553449
32960421,86554727,86554958
32960422,86556237,86556468
32960423,86557747,86557978
32960424,86559256,86559487
32960424,86560765,86560996
32960486,86564474,86564705
32960487,86565983,86566214
32960488,86567493,86567724
32960489,86569002,86569233
32960490,86570513,86570744
32960491,86572022,86572253
32960492,86573531,86573762
32960493,86575041,86575272
32960494,86576550,86576781
32960495,86578059,86578290
32960496,86579569,86579800
32960497,86581078,86581309
32960498,86582588,86582819
32960499,86584098,86584329
32960500,86585607,86585838
32960501,86587117,86587348
32960502,86588626,86588857
32960503,86590134,86590365
32960504,86591644,86591875
32960505,86593154,86593385
32960506,86594663,86594894
32960507,86596173,86596404
32960508,86597682,86597913
32960509,86599192,86599423
32960510,86600702,86600933
32960511,86602211,86602442
32960512,86603721,86603952
32960513,86605230,86605461
32960514,86606740,86606971
32960515,86608250,86608481
32960516,86609759,86609990
32960517,86611268,86611499
32960518,86612778,86613009
32960519,86614287,86614518
32960520,86615797,86616028
32960521,86617306,86617537
32960522,86618815,86619046
32960523,86620325,86620556
32960524,86621835,86622066
32960525,86623344,86623575
32960526,86624854,86625085
32960527,86626363,86626594
32960528,86627873,86628104
32960529,86629382,86629613
32960530,86630892,86631123
32960531,86632402,86632633
32960532,86633911,86634142
32960533,86635420,86635651
32960534,86636930,86637161
32960535,86638439,86638670
32960536,86639949,86640180
32960537,86641459,86641690
32960538,86642967,86643198
32960539,86644477,86644708
32960540,86645987,86646218
32960541,86647496,86647727
32960542,86649006,86649237
32960543,86650515,86650746
32960544,86652025,86652256
32960545,86653534,86653765
32960546,86655044,86655275
32960547,86656554,86656785
32960548,86658064,86658295
32960549,86659572,86659803
32960550,86661082,86661313
32960551,86662591,86662822
32960552,86664100,86664331
32960553,86665610,86665841
32960554,86667119,86667350
32960555,86668629,86668860
32960556,86670139,86670370
32960557,86671648,86671879
32960558,86673158,86673389
32960559,86674668,86674899
32960560,86676177,86676408
32960561,86677686,86677917
32960562,86679195,86679426
32960563,86680704,86680935
32960564,86682214,86682445
32960565,86683723,86683954
32960566,86685232,86685463
32960567,86686742,86686973
32960568,86688251,86688482
32960569,86689761,86689992
32960570,86691271,86691502
32960571,86692780,86693011
32960572,86694290,86694521
32960573,86695799,86696030
32960574,86697308,86697539
32960575,86698817,86699048
32960576,86700327,86700558
32960577,86701836,86702067
32960578,86703346,86703577
32960579,86704855,86705086
32960580,86706365,86706596
32960581,86707875,86708106
32960582,86709384,86709615
32960583,86710894,86711125
32960584,86712403,86712634
32960585,86713912,86714143
32960586,86715422,86715653
32960587,86716932,86717163
32960588,86718441,86718672
32960589,86719951,86720182
32960590,86721461,86721692
32960591,86722971,86723202
32960592,86724480,86724711
32960593,86725989,86726220
32960594,86727499,86727730
32960595,86729008,86729239
32960596,86730518,86730749
32960597,86732028,86732259
32960598,86733536,86733767
32960599,86735047,86735278
32960600,86736556,86736787
32960601,86738065,86738296
32960602,86739575,86739806
32960603,86741085,86741316
32960604,86742594,86742825
32960605,86744104,86744335
32960606,86745613,86745844
32960607,86747123,86747354
32960608,86748633,86748864
32960609,86750142,86750373
32960610,86751652,86751883
32960611,86753162,86753393
32960612,86754671,86754902
32960613,86756181,86756412
32960614,86757690,86757921
32960615,86759199,86759430
32960616,86760709,86760940
32960617,86762218,86762449
32960618,86763729,86763960
32960619,86765238,86765469
32960620,86766747,86766978
32960621,86768257,86768488
32960622,86769766,86769997
32960623,86771276,86771507
32960624,86772786,86773017
32960625,86774295,86774526
32960626,86775805,86776036
32960627,86777315,86777546
32960628,86778824,86779055
32960629,86780334,86780565
32960630,86781843,86782074
32960631,86783353,86783584
32960632,86784862,86785093
32960633,86786372,86786603
32960634,86787881,86788112
32960635,86789391,86789622
32960636,86790900,86791131
32960637,86792410,86792641
32960638,86793920,86794151
32960639,86795429,86795660
32960640,86796939,86797170
32960641,86798448,86798679
32960642,86799957,86800188
32960643,86801467,86801698
32960644,86802975,86803206
32960645,86804485,86804716
32960646,86805995,86806226
32960647,86807505,86807736
32960648,86809014,86809245
32960649,86810524,86810755
32960650,86812033,86812264
32960651,86813543,86813774
32960652,86815052,86815283
32960653,86816562,86816793
32960654,86818072,86818303
32960655,86819581,86819812
32960656,86821091,86821322
32960657,86822601,86822832
32960658,86824110,86824341
32960659,86825620,86825851
32960660,86827129,86827360
32960661,86828638,86828869
32960662,86830148,86830379
32960663,86831657,86831888
32960664,86833167,86833398
32960665,86834677,86834908
32960666,86836186,86836417
32960667,86837696,86837927
32960668,86839205,86839436
32960669,86840715,86840946
32960670,86842225,86842456
32960671,86843734,86843965
32960672,86845243,86845474
32960673,86846753,86846984
32960674,86848263,86848494
32960675,86849773,86850004
32960676,86851282,86851513
32960677,86852792,86853023
32960678,86854302,86854533
32960679,86855811,86856042
32960680,86857320,86857551
32960681,86858830,86859061
32960682,86860339,86860570
32960683,86861849,86862080
32960684,86863359,86863590
32960685,86864868,86865099
32960686,86866378,86866609
32960687,86867888,86868119
32960688,86869397,86869628
32960689,86870907,86871138
32960690,86872416,86872647
32960691,86873925,86874156
32960692,86875435,86875666
32960693,86876944,86877175
32960694,86878454,86878685
32960695,86879963,86880194
32960696,86881473,86881704
32960697,86882983,86883214
32960698,86884492,86884723
32960699,86886001,86886232
32960700,86887511,86887742
32960701,86889020,86889251
32960702,86890530,86890761
32960703,86892040,86892271
32960704,86893550,86893781
32960705,86895059,86895290
32960706,86896569,86896800
32960707,86898078,86898309
32960708,86899588,86899819
32960709,86901097,86901328
32960710,86902605,86902836
