serial,start_sample,end_sample
32926155,40673178,40673409
32926156,40674688,40674919
32926157,40676197,40676428
32926158,40677706,40677937
32926159,40679216,40679447
32926160,40680725,40680956
32926161,40682236,40682467
32926162,40683745,40683976
32926163,40685254,40685485
32926164,40686764,40686995
32926165,40688274,40688505
32926166,40689783,40690014
32926167,40691293,40691524
32926168,40692802,40693033
32926169,40694312,40694543
32926170,40695822,40696053
32926171,40697331,40697562
32926172,40698841,40699072
32926173,40700350,40700581
32926174,40701860,40702091
32926175,40703370,40703601
32926176,40704879,40705110
32926177,40706388,40706619
32926178,40707898,40708129
32926179,40709407,40709638
32926180,40710917,40711148
32926181,40712427,40712658
32926182,40713936,40714167
32926183,40715446,40715677
32926184,40716955,40717186
32926185,40718465,40718696
32926186,40719974,40720205
32926187,40721484,40721715
32926188,40722994,40723225
32926189,40724503,40724734
32926190,40726013,40726244
32926191,40727523,40727754
32926192,40729032,40729263
32926193,40730541,40730772
32926194,40732051,40732282
32926195,40733561,40733792
32926196,40735069,40735300
32926197,40736579,40736810
32926198,40738088,40738319
32926199,40739598,40739829
32926200,40741107,40741338
32926201,40742616,40742847
32926202,40744126,40744357
32926203,40745636,40745867
32926204,40747145,40747376
32926205,40748655,40748886
32926206,40750164,40750395
32926207,40751674,40751905
32926208,40753184,40753415
32926209,40754693,40754924
32926210,40756203,40756434
32926211,40757712,40757943
32926212,40759221,40759452
32926213,40760731,40760962
32926214,40762240,40762471
32926215,40763749,40763980
32926216,40765259,40765490
32926217,40766768,40766999
32926218,40768278,40768509
32926219,40769788,40770019
32926220,40771297,40771528
32926221,40772807,40773038
32926222,40774317,40774548
32926223,40775825,40776056
32926224,40777335,40777566
32926225,40778844,40779075
32926226,40780353,40780584
32926227,40781863,40782094
32926228,40783372,40783603
32926229,40784881,40785112
32926230,40786390,40786621
32926231,40787899,40788130
32926232,40789409,40789640
32926233,40790918,40791149
32926234,40792428,40792659
32926235,40793938,40794169
32926236,40795447,40795678
32926237,40796956,40797187
32926238,40798466,40798697
32926239,40799975,40800206
32926240,40801484,40801715
32926241,40802993,40803224
32926242,40804503,40804734
32926243,40806013,40806244
32926244,40807522,40807753
32926245,40809031,40809262
32926246,40810541,40810772
32926247,40812050,40812281
32926248,40813560,40813791
32926249,40815070,40815301
32926250,40816580,40816811
32926251,40818089,40818320
32926252,40819599,40819830
32926253,40821108,40821339
32926254,40822618,40822849
32926255,40824127,40824358
32926256,40825637,40825868
32926257,40827146,40827377
32926258,40828656,40828887
32926259,40830166,40830397
32926260,40831675,40831906
32926261,40833184,40833415
32926262,40834694,40834925
32926263,40836203,40836434
32926264,40837712,40837943
32926265,40839222,40839453
32926266,40840731,40840962
32926267,40842241,40842472
32926268,40843751,40843982
32926269,40845260,40845491
32926270,40846770,40847001
32926271,40848279,40848510
32926272,40849788,40850019
32926273,40851298,40851529
32926274,40852808,40853039
32926275,40854317,40854548
32926276,40855827,40856058
32926277,40857336,40857567
32926278,40858846,40859077
32926279,40860355,40860586
32926280,40861864,40862095
32926281,40863374,40863605
32926282,40864883,40865114
32926283,40866393,40866624
32926284,40867902,40868133
32926285,40869412,40869643
32926286,40870921,40871152
32926287,40872431,40872662
32926288,40873940,40874171
32926289,40875451,40875682
32926290,40876960,40877191
32926291,40878469,40878700
32926292,40879979,40880210
32926293,40881489,40881720
32926294,40882997,40883228
32926295,40884507,40884738
32926296,40886016,40886247
32926297,40887526,40887757
32926298,40889036,40889267
32926299,40890546,40890777
32926300,40892055,40892286
32926301,40893565,40893796
32926302,40895074,40895305
32926303,40896584,40896815
32926304,40898093,40898324
32926305,40899603,40899834
32926306,40901112,40901343
32926307,40902622,40902853
32926308,40904132,40904363
32926309,40905641,40905872
32926310,40907150,40907381
32926311,40908660,40908891
32926312,40910169,40910400
32926313,40911679,40911910
32926314,40913189,40913420
32926315,40914697,40914928
32926316,40916207,40916438
32926317,40917717,40917948
32926318,40919227,40919458
32926319,40920736,40920967
32926320,40922245,40922476
32926321,40923754,40923985
32926322,40925264,40925495
32926323,40926774,40927005
32926324,40928283,40928514
32926325,40929793,40930024
32926326,40931302,40931533
32926327,40932812,40933043
32926328,40934321,40934552
32926329,40935830,40936061
32926330,40937340,40937571
32926331,40938849,40939080
32926332,40940359,40940590
32926333,40941869,40942100
32926334,40943378,40943609
32926335,40944887,40945118
32926336,40946397,40946628
32926337,40947906,40948137
32926338,40949416,40949647
32926339,40950926,40951157
32926340,40952435,40952666
32926341,40953945,40954176
32926342,40955454,40955685
32926343,40956963,40957194
32926344,40958473,40958704
32926345,40959983,40960214
32926346,40961492,40961723
32926347,40963002,40963233
32926348,40964512,40964743
32926349,40966022,40966253
32926350,40967531,40967762
32926351,40969040,40969271
32926352,40970550,40970781
32926353,40972059,40972290
32926354,40973569,40973800
32926355,40975078,40975309
32926356,40976588,40976819
32926357,40978098,40978329
32926358,40979607,40979838
32926359,40981116,40981347
32926360,40982626,40982857
32926361,40984136,40984367
32926362,40985644,40985875
32926363,40987154,40987385
32926364,40988663,40988894
32926365,40990173,40990404
32926366,40991683,40991914
32926367,40993192,40993423
32926368,40994702,40994933
32926369,40996211,40996442
32926370,40997720,40997951
32926371,40999230,40999461
32926372,41000740,41000971
32926373,41002249,41002480
32926374,41003759,41003990
32926375,41005268,41005499
32926376,41006778,41007009
32926377,41008287,41008518
32926378,41009796,41010027
32926379,41011306,41011537
32926380,41012815,41013046
32926381,41014325,41014556
32926382,41015835,41016066
32926383,41017343,41017574
32926384,41018853,41019084
32926385,41020362,41020593
32926386,41021872,41022103
32926387,41023382,41023613
32926388,41024890,41025121
32926389,41026400,41026631
32926390,41027910,41028141
32926391,41029418,41029649
32926392,41030928,41031159
32926393,41032438,41032669
32926394,41033947,41034178
32926395,41035457,41035688
32926396,41036967,41037198
32926397,41038476,41038707
32926398,41039986,41040217
32926399,41041495,41041726
32926400,41043004,41043235
32926401,41044514,41044745
32926402,41046023,41046254
32926403,41047532,41047763
32926404,41049042,41049273
32926405,41050550,41050781
32926406,41052060,41052291
32926407,41053570,41053801
32926408,41055079,41055310
32926409,41056589,41056820
32926410,41058098,41058329
32926411,41059606,41059837
32926412,41061116,41061347
32926413,41062625,41062856
32926414,41064134,41064365
32926415,41065643,41065874
32926416,41067152,41067383
32926417,41068661,41068892
32926418,41070170,41070401
32926419,41071679,41071910
32926420,41073189,41073420
32926421,41074698,41074929
32926422,41076208,41076439
32926423,41077717,41077948
32926424,41079227,41079458
32926425,41080736,41080967
32926426,41082246,41082477
32926427,41083755,41083986
32926428,41085265,41085496
32926429,41086775,41087006
32926430,41088284,41088515
32926431,41089794,41090025
32926432,41091304,41091535
32926433,41092813,41093044
32926434,41094323,41094554
32926435,41095832,41096063
32926436,41097341,41097572
32926437,41098851,41099082
32926438,41100361,41100592
32926439,41101871,41102102
32926440,41103380,41103611
32926441,41104889,41105120
32926442,41106399,41106630
32926443,41107908,41108139
32926444,41109418,41109649
32926445,41110928,41111159
32926446,41112437,41112668
32926447,41113947,41114178
32926448,41115457,41115688
32926449,41116966,41117197
32926450,41118476,41118707
32926451,41119985,41120216
32926452,41121494,41121725
32926453,41123004,41123235
32926454,41124514,41124745
32926455,41126023,41126254
32926456,41127533,41127764
32926457,41129042,41129273
32926458,41130552,41130783
32926459,41132061,41132292
32926460,41133571,41133802
32926461,41135081,41135312
32926462,41136590,41136821
32926463,41138099,41138330
32926464,41139609,41139840
32926465,41141118,41141349
32926466,41142627,41142858
32926467,41144137,41144368
32926468,41145646,41145877
32926469,41147156,41147387
32926470,41148665,41148896
32926471,41150175,41150406
32926472,41151685,41151916
32926473,41153194,41153425
32926474,41154703,41154934
32926475,41156213,41156444
32926476,41157723,41157954
32926477,41159233,41159464
32926478,41160742,41160973
32926479,41162252,41162483
32926480,41163761,41163992
32926481,41165271,41165502
32926482,41166780,41167011
32926483,41168290,41168521
32926484,41169799,41170030
32926485,41171308,41171539
32926486,41172818,41173049
32926487,41174327,41174558
32926488,41175837,41176068
32926489,41177346,41177577
32926490,41178856,41179087
32926491,41180366,41180597
32926492,41181875,41182106
32926493,41183384,41183615
32926494,41184894,41185125
32926495,41186403,41186634
32926496,41187913,41188144
32926497,41189423,41189654
32926498,41190932,41191163
32926499,41192442,41192673
32926500,41193951,41194182
32926501,41195460,41195691
32926502,41196970,41197201
32926503,41198480,41198711
32926504,41199990,41200221
32926505,41201499,41201730
32926506,41203009,41203240
32926507,41204519,41204750
32926508,41206028,41206259
32926509,41207537,41207768
32926510,41209047,41209278
32926511,41210556,41210787
32926512,41212066,41212297
32926513,41213575,41213806
32926514,41215084,41215315
32926515,41216594,41216825
32926516,41218104,41218335
32926517,41219613,41219844
32926518,41221123,41221354
32926519,41222632,41222863
32926520,41224141,41224372
32926521,41225651,41225882
32926522,41227161,41227392
32926523,41228670,41228901
32926524,41230180,41230411
32926525,41231689,41231920
32926526,41233199,41233430
32926527,41234708,41234939
32926528,41236218,41236449
32926529,41237727,41237958
32926530,41239237,41239468
32926531,41240746,41240977
32926532,41242255,41242486
32926533,41243764,41243995
32926534,41245274,41245505
32926535,41246784,41247015
32926536,41248293,41248524
32926537,41249803,41250034
32926538,41251312,41251543
32926539,41252822,41253053
32926540,41254332,41254563
32926541,41255841,41256072
32926542,41257350,41257581
32926543,41258860,41259091
32926544,41260369,41260600
32926545,41261880,41262111
32926546,41263389,41263620
32926547,41264899,41265130
32926548,41266408,41266639
32926549,41267918,41268149
32926550,41269427,41269658
32926551,41270937,41271168
32926552,41272446,41272677
32926553,41273956,41274187
32926554,41275466,41275697
32926555,41276975,41277206
32926556,41278485,41278716
32926557,41279995,41280226
32926558,41281504,41281735
32926559,41283014,41283245
32926560,41284523,41284754
32926561,41286032,41286263
32926562,41287542,41287773
32926563,41289051,41289282
32926564,41290561,41290792
32926565,41292070,41292301
32926566,41293580,41293811
32926567,41295089,41295320
32926568,41296599,41296830
32926569,41298108,41298339
32926570,41299618,41299849
32926571,41301127,41301358
32926572,41302637,41302868
32926573,41304147,41304378
32926574,41305656,41305887
32926575,41307166,41307397
32926576,41308676,41308907
32926577,41310184,41310415
32926578,41311694,41311925
32926579,41313203,41313434
32926580,41314713,41314944
32926581,41316223,41316454
32926582,41317732,41317963
32926583,41319242,41319473
32926584,41320752,41320983
32926585,41322261,41322492
32926586,41323771,41324002
32926587,41325280,41325511
32926588,41326790,41327021
32926589,41328299,41328530
32926590,41329809,41330040
32926591,41331319,41331550
32926592,41332829,41333060
32926593,41334338,41334569
32926594,41335848,41336079
32926595,41337357,41337588
32926596,41338866,41339097
32926597,41340376,41340607
32926598,41341886,41342117
32926599,41343395,41343626
32926600,41344905,41345136
32926601,41346414,41346645
32926602,41347924,41348155
32926603,41349433,41349664
32926604,41350943,41351174
32926605,41352452,41352683
32926606,41353962,41354193
32926607,41355471,41355702
32926608,41356981,41357212
32926609,41358490,41358721
32926610,41360000,41360231
32926611,41361510,41361741
32926612,41363019,41363250
32926613,41364529,41364760
32926614,41366039,41366270
32926615,41367548,41367779
32926616,41369058,41369289
32926617,41370567,41370798
32926618,41372076,41372307
32926619,41373586,41373817
32926620,41375096,41375327
32926621,41376605,41376836
32926622,41378115,41378346
32926623,41379624,41379855
32926624,41381134,41381365
32926625,41382643,41382874
32926626,41384153,41384384
32926627,41385663,41385894
32926628,41387171,41387402
32926629,41388681,41388912
32926630,41390191,41390422
32926631,41391700,41391931
32926632,41393210,41393441
32926633,41394720,41394951
32926634,41396229,41396460
32926635,41397739,41397970
32926636,41399248,41399479
32926637,41400757,41400988
32926638,41402267,41402498
32926639,41403777,41404008
32926640,41405286,41405517
32926641,41406796,41407027
32926642,41408305,41408536
32926643,41409815,41410046
32926644,41411324,41411555
32926645,41412834,41413065
32926646,41414343,41414574
32926647,41415853,41416084
32926648,41417363,41417594
32926649,41418873,41419104
32926650,41420382,41420613
32926651,41421892,41422123
32926652,41423401,41423632
32926653,41424910,41425141
32926654,41426420,41426651
32926655,41427930,41428161
32926656,41429439,41429670
32926657,41430949,41431180
32926658,41432458,41432689
32926659,41433968,41434199
32926660,41435477,41435708
32926661,41436987,41437218
32926662,41438496,41438727
32926663,41440006,41440237
32926664,41441515,41441746
32926665,41443025,41443256
32926666,41444534,41444765
32926667,41446044,41446275
32926668,41447554,41447785
32926669,41449063,41449294
32926670,41450573,41450804
32926671,41452082,41452313
32926672,41453591,41453822
32926673,41455101,41455332
32926674,41456611,41456842
32926675,41458119,41458350
32926676,41459629,41459860
32926677,41461138,41461369
32926678,41462649,41462880
32926679,41464158,41464389
32926680,41465668,41465899
32926681,41467177,41467408
32926682,41468687,41468918
32926683,41470196,41470427
32926684,41471705,41471936
32926685,41473215,41473446
32926686,41474725,41474956
32926687,41476234,41476465
32926688,41477744,41477975
32926689,41479254,41479485
32926690,41480762,41480993
32926691,41482271,41482502
32926692,41483781,41484012
32926693,41485290,41485521
32926694,41486799,41487030
32926695,41488308,41488539
32926696,41489818,41490049
32926697,41491328,41491559
32926698,41492837,41493068
32926699,41494347,41494578
32926700,41495857,41496088
32926701,41497366,41497597
32926702,41498875,41499106
32926703,41500385,41500616
32926704,41501895,41502126
32926705,41503404,41503635
32926706,41504914,41505145
32926707,41506423,41506654
32926708,41507933,41508164
32926709,41509442,41509673
32926710,41510952,41511183
32926711,41512461,41512692
32926712,41513971,41514202
32926713,41515480,41515711
32926714,41516990,41517221
32926715,41518499,41518730
32926716,41520009,41520240
32926717,41521519,41521750
32926718,41523028,41523259
32926719,41524538,41524769
32926720,41526048,41526279
32926721,41527557,41527788
32926722,41529067,41529298
32926723,41530576,41530807
32926724,41532085,41532316
32926725,41533595,41533826
32926726,41535105,41535336
32926727,41536614,41536845
32926728,41538124,41538355
32926729,41539633,41539864
32926730,41541143,41541374
32926731,41542652,41542883
32926732,41544162,41544393
32926733,41545671,41545902
32926734,41547181,41547412
32926735,41548691,41548922
32926736,41550201,41550432
32926737,41551710,41551941
32926738,41553220,41553451
32926739,41554729,41554960
32926740,41556238,41556469
32926741,41557748,41557979
32926742,41559258,41559489
32926743,41560767,41560998
32926744,41562277,41562508
32926745,41563786,41564017
32926746,41565296,41565527
32926747,41566805,41567036
32926748,41568315,41568546
32926749,41569825,41570056
32926750,41571334,41571565
32926751,41572843,41573074
32926752,41574353,41574584
32926753,41575862,41576093
32926754,41577372,41577603
32926755,41578882,41579113
32926756,41580391,41580622
32926757,41581901,41582132
32926758,41583411,41583642
32926759,41584920,41585151
32926760,41586430,41586661
32926761,41587939,41588170
32926762,41589448,41589679
32926763,41590958,41591189
32926764,41592468,41592699
32926765,41593978,41594209
32926766,41595487,41595718
32926767,41596996,41597227
32926768,41598506,41598737
32926769,41600015,41600246
32926770,41601525,41601756
32926771,41603035,41603266
32926772,41604544,41604775
32926773,41606054,41606285
32926774,41607564,41607795
32926775,41609073,41609304
32926776,41610583,41610814
32926777,41612092,41612323
32926778,41613601,41613832
32926779,41615111,41615342
32926780,41616621,41616852
32926781,41618130,41618361
32926782,41619640,41619871
32926783,41621149,41621380
32926784,41622658,41622889
32926785,41624167,41624398
32926786,41625676,41625907
32926787,41627186,41627417
32926788,41628695,41628926
32926789,41630204,41630435
32926790,41631714,41631945
32926791,41633223,41633454
32926792,41634732,41634963
32926793,41636242,41636473
32926794,41637752,41637983
32926795,41639261,41639492
32926796,41640771,41641002
32926797,41642280,41642511
32926798,41643790,41644021
32926799,41645299,41645530
32926800,41646809,41647040
32926801,41648318,41648549
32926802,41649828,41650059
32926803,41651338,41651569
32926804,41652848,41653079
32926805,41654357,41654588
32926806,41655867,41656098
32926807,41657376,41657607
32926808,41658885,41659116
32926809,41660395,41660626
32926810,41661904,41662135
32926811,41663413,41663644
32926812,41664923,41665154
32926813,41666433,41666664
32926814,41667942,41668173
32926815,41669452,41669683
32926816,41670961,41671192
32926817,41672471,41672702
32926818,41673980,41674211
32926819,41675490,41675721
32926820,41676999,41677230
32926821,41678509,41678740
32926822,41680019,41680250
32926823,41681529,41681760
32926824,41683038,41683269
32926825,41684548,41684779
32926826,41686057,41686288
32926827,41687566,41687797
32926828,41689076,41689307
32926829,41690586,41690817
32926830,41692095,41692326
32926831,41693605,41693836
32926832,41695114,41695345
32926833,41696624,41696855
32926834,41698133,41698364
32926835,41699642,41699873
32926836,41701152,41701383
32926837,41702661,41702892
32926838,41704171,41704402
32926839,41705680,41705911
32926840,41707190,41707421
32926841,41708700,41708931
32926842,41710210,41710441
32926843,41711719,41711950
32926844,41713229,41713460
32926845,41714738,41714969
32926846,41716247,41716478
32926847,41717757,41717988
32926848,41719267,41719498
32926849,41720775,41721006
32926850,41722285,41722516
32926851,41723794,41724025
32926852,41725304,41725535
32926853,41726812,41727043
32926854,41728322,41728553
32926855,41729832,41730063
32926856,41731340,41731571
32926857,41732849,41733080
32926858,41734359,41734590
32926859,41735868,41736099
32926860,41737378,41737609
32926861,41738888,41739119
32926862,41740396,41740627
32926863,41741906,41742137
32926864,41743415,41743646
32926865,41744924,41745155
32926866,41746434,41746665
32926867,41747944,41748175
32926868,41749452,41749683
32926869,41750962,41751193
32926870,41752471,41752702
32926871,41753981,41754212
32926872,41755491,41755722
32926873,41757000,41757231
32926874,41758510,41758741
32926875,41760020,41760251
32926876,41761529,41761760
32926877,41763039,41763270
32926878,41764548,41764779
32926879,41766058,41766289
32926880,41767567,41767798
32926881,41769076,41769307
32926882,41770586,41770817
32926883,41772096,41772327
32926884,41773605,41773836
32926885,41775115,41775346
32926886,41776624,41776855
32926887,41778134,41778365
32926888,41779644,41779875
32926889,41781153,41781384
32926890,41782662,41782893
32926891,41784172,41784403
32926892,41785681,41785912
32926893,41787192,41787423
32926894,41788701,41788932
32926895,41790210,41790441
32926896,41791720,41791951
32926897,41793229,41793460
32926898,41794738,41794969
32926899,41796248,41796479
32926900,41797758,41797989
32926901,41799268,41799499
32926902,41800777,41801008
32926903,41802287,41802518
32926904,41803797,41804028
32926905,41805306,41805537
32926906,41806815,41807046
32926907,41808325,41808556
32926908,41809835,41810066
32926909,41811343,41811574
32926910,41812853,41813084
32926911,41814362,41814593
32926912,41815872,41816103
32926913,41817382,41817613
32926914,41818890,41819121
32926915,41820400,41820631
32926916,41821910,41822141
32926917,41823418,41823649
32926918,41824928,41825159
32926919,41826437,41826668
32926920,41827946,41828177
32926921,41829456,41829687
32926922,41830965,41831196
32926923,41832476,41832707
32926924,41833985,41834216
32926925,41835494,41835725
32926926,41837004,41837235
32926927,41838513,41838744
32926928,41840021,41840252
32926929,41841531,41841762
32926930,41843041,41843272
32926931,41844550,41844781
32926932,41846060,41846291
32926933,41847568,41847799
32926934,41849078,41849309
32926935,41850588,41850819
32926936,41852097,41852328
32926937,41853607,41853838
32926938,41855116,41855347
32926939,41856625,41856856
32926940,41858135,41858366
32926941,41859645,41859876
32926942,41861155,41861386
32926943,41862664,41862895
32926944,41864173,41864404
32926945,41865683,41865914
32926946,41867192,41867423
32926947,41868701,41868932
32926948,41870211,41870442
32926949,41871720,41871951
32926950,41873230,41873461
32926951,41874740,41874971
32926952,41876249,41876480
32926953,41877759,41877990
32926954,41879267,41879498
32926955,41880777,41881008
32926956,41882287,41882518
32926957,41883796,41884027
32926958,41885305,41885536
32926959,41886815,41887046
32926960,41888325,41888556
32926961,41889834,41890065
32926962,41891344,41891575
32926963,41892852,41893083
32926964,41894362,41894593
32926965,41895872,41896103
32926966,41897381,41897612
32926967,41898891,41899122
32926968,41900400,41900631
32926969,41901908,41902139
32926970,41903418,41903649
32926971,41904927,41905158
32926972,41906436,41906667
32926973,41907946,41908177
32926974,41909454,41909685
32926975,41910965,41911196
32926976,41912474,41912705
32926977,41913983,41914214
32926978,41915493,41915724
32926979,41917003,41917234
32926980,41918512,41918743
32926981,41920022,41920253
32926982,41921531,41921762
32926983,41923041,41923272
32926984,41924551,41924782
32926985,41926060,41926291
32926986,41927570,41927801
32926987,41929078,41929309
32926988,41930588,41930819
32926989,41932097,41932328
32926990,41933607,41933838
32926991,41935116,41935347
32926992,41936626,41936857
32926993,41938135,41938366
32926994,41939645,41939876
32926995,41941154,41941385
32926996,41942663,41942894
32926997,41944173,41944404
32926998,41945682,41945913
32926999,41947191,41947422
32927000,41948701,41948932
32927001,41950210,41950441
32927002,41951719,41951950
32927003,41953229,41953460
32927004,41954738,41954969
32927005,41956248,41956479
32927006,41957757,41957988
32927007,41959266,41959497
32927008,41960776,41961007
32927009,41962284,41962515
32927010,41963794,41964025
32927011,41965304,41965535
32927012,41966813,41967044
32927013,41968322,41968553
32927014,41969831,41970062
32927015,41971341,41971572
32927016,41972851,41973082
32927017,41974360,41974591
32927018,41975869,41976100
32927019,41977379,41977610
32927020,41978889,41979120
32927021,41980397,41980628
32927022,41981907,41982138
32927023,41983416,41983647
32927024,41984926,41985157
32927025,41986436,41986667
32927026,41987944,41988175
32927027,41989454,41989685
32927028,41990964,41991195
32927029,41992473,41992704
32927030,41993983,41994214
32927031,41995492,41995723
32927032,41997001,41997232
32927033,41998511,41998742
32927034,42000021,42000252
32927035,42001530,42001761
32927036,42003040,42003271
32927037,42004550,42004781
32927038,42006060,42006291
32927039,42007569,42007800
32927040,42009078,42009309
32927041,42010588,42010819
32927042,42012097,42012328
32927043,42013607,42013838
32927044,42015117,42015348
32927045,42016626,42016857
32927046,42018136,42018367
32927047,42019645,42019876
32927048,42021154,42021385
32927049,42022664,42022895
32927050,42024174,42024405
32927051,42025683,42025914
32927052,42027193,42027424
32927053,42028702,42028933
32927054,42030212,42030443
32927055,42031722,42031953
32927056,42033231,42033462
32927057,42034741,42034972
32927058,42036250,42036481
32927059,42037760,42037991
32927060,42039270,42039501
32927061,42040778,42041009
32927062,42042288,42042519
32927063,42043798,42044029
32927064,42045307,42045538
32927065,42046817,42047048
32927066,42048326,42048557
32927067,42049835,42050066
32927068,42051345,42051576
32927069,42052853,42053084
32927070,42054363,42054594
32927071,42055873,42056104
32927072,42057382,42057613
32927073,42058891,42059122
32927074,42060401,42060632
32927075,42061910,42062141
32927076,42063420,42063651
0,42064668,42064899
34225520639,42065768,42065999
32927136,42066951,42067182
32927138,42068460,42068691
32927139,42069970,42070201
32927140,42071478,42071709
32927141,42072987,42073218
32927142,42074497,42074728
32927143,42076006,42076237
32927144,42077515,42077746
32927145,42079025,42079256
32927146,42080534,42080765
32927147,42082044,42082275
32927148,42083553,42083784
32927149,42085062,42085293
32927150,42086572,42086803
32927151,42088081,42088312
32927152,42089589,42089820
32927153,42091099,42091330
32927154,42092609,42092840
32927155,42094119,42094350
32927156,42095628,42095859
32927157,42097137,42097368
32927158,42098647,42098878
32927159,42100156,42100387
32927160,42101665,42101896
32927161,42103174,42103405
32927162,42104683,42104914
32927163,42106192,42106423
32927164,42107701,42107932
32927165,42109210,42109441
32927166,42110719,42110950
32927167,42112228,42112459
32927168,42113737,42113968
32927169,42115246,42115477
32927170,42116755,42116986
32927171,42118264,42118495
32927172,42119773,42120004
32927173,42121282,42121513
32927174,42122791,42123022
32927175,42124301,42124532
32927176,42125811,42126042
32927177,42127320,42127551
32927178,42128829,42129060
32927179,42130338,42130569
32927180,42131848,42132079
32927181,42133358,42133589
32927182,42134867,42135098
32927183,42136377,42136608
32927184,42137886,42138117
32927185,42139396,42139627
32927186,42140905,42141136
32927187,42142415,42142646
32927188,42143924,42144155
32927189,42145433,42145664
32927190,42146942,42147173
32927191,42148451,42148682
32927192,42149960,42150191
32927193,42151469,42151700
32927194,42152978,42153209
32927195,42154487,42154718
32927196,42155996,42156227
32927197,42157506,42157737
32927198,42159016,42159247
32927199,42160525,42160756
32927200,42162034,42162265
32927201,42163543,42163774
32927202,42165052,42165283
32927203,42166562,42166793
32927204,42168071,42168302
32927205,42169581,42169812
32927206,42171090,42171321
32927207,42172599,42172830
32927208,42174109,42174340
32927209,42175619,42175850
32927210,42177128,42177359
32927211,42178637,42178868
32927212,42180146,42180377
32927213,42181655,42181886
32927214,42183163,42183394
32927215,42184673,42184904
32927216,42186182,42186413
32927217,42187691,42187922
32927218,42189201,42189432
32927219,42190711,42190942
32927220,42192220,42192451
32927221,42193729,42193960
32927222,42195238,42195469
32927223,42196747,42196978
32927224,42198256,42198487
32927225,42199765,42199996
32927226,42201274,42201505
32927227,42202784,42203015
32927228,42204294,42204525
32927229,42205803,42206034
32927230,42207313,42207544
32927231,42208822,42209053
32927232,42210332,42210563
32927233,42211841,42212072
32927234,42213351,42213582
32927235,42214861,42215092
32927236,42216369,42216600
32927237,42217879,42218110
32927238,42219387,42219618
32927239,42220897,42221128
32927240,42222406,42222637
32927241,42223916,42224147
32927242,42225425,42225656
32927243,42226935,42227166
32927244,42228443,42228674
32927245,42229953,42230184
32927246,42231461,42231692
32927247,42232970,42233201
32927248,42234479,42234710
32927249,42235988,42236219
32927250,42237497,42237728
32927251,42239006,42239237
32927252,42240516,42240747
32927253,42242025,42242256
32927254,42243535,42243766
32927255,42245045,42245276
32927256,42246554,42246785
32927257,42248063,42248294
32927258,42249572,42249803
32927259,42251081,42251312
32927260,42252590,42252821
32927261,42254100,42254331
32927262,42255609,42255840
32927263,42257118,42257349
32927264,42258627,42258858
32927265,42260137,42260368
32927266,42261646,42261877
32927267,42263156,42263387
32927268,42264665,42264896
32927269,42266175,42266406
32927270,42267684,42267915
32927271,42269193,42269424
32927272,42270703,42270934
32927273,42272212,42272443
32927274,42273722,42273953
32927275,42275231,42275462
32927276,42276741,42276972
32927277,42278251,42278482
32927278,42279760,42279991
32927279,42281269,42281500
32927280,42282779,42283010
32927281,42284288,42284519
32927282,42285798,42286029
32927283,42287307,42287538
32927284,42288816,42289047
32927285,42290326,42290557
32927286,42291836,42292067
32927287,42293345,42293576
32927288,42294855,42295086
32927289,42296364,42296595
32927290,42297874,42298105
32927291,42299384,42299615
32927292,42300893,42301124
32927293,42302403,42302634
32927294,42303912,42304143
32927295,42305422,42305653
32927296,42306932,42307163
32927297,42308441,42308672
32927298,42309950,42310181
32927299,42311459,42311690
32927300,42312968,42313199
32927301,42314479,42314710
32927302,42315988,42316219
32927303,42317497,42317728
32927304,42319007,42319238
32927305,42320517,42320748
32927306,42322026,42322257
32927307,42323536,42323767
32927308,42325045,42325276
32927309,42326554,42326785
32927310,42328064,42328295
32927311,42329573,42329804
32927312,42331083,42331314
32927313,42332592,42332823
32927314,42334102,42334333
32927315,42335611,42335842
32927316,42337121,42337352
32927317,42338630,42338861
32927318,42340139,42340370
32927319,42341648,42341879
32927320,42343157,42343388
32927321,42344666,42344897
32927322,42346175,42346406
32927323,42347684,42347915
32927324,42349194,42349425
32927325,42350703,42350934
32927326,42352213,42352444
32927327,42353722,42353953
32927328,42355231,42355462
32927329,42356741,42356972
32927330,42358251,42358482
32927331,42359760,42359991
32927332,42361269,42361500
32927333,42362779,42363010
32927334,42364288,42364519
32927335,42365798,42366029
32927336,42367307,42367538
32927337,42368817,42369048
32927338,42370326,42370557
32927339,42371836,42372067
32927340,42373345,42373576
32927341,42374855,42375086
32927342,42376365,42376596
32927343,42377874,42378105
32927344,42379383,42379614
32927345,42380893,42381124
32927346,42382402,42382633
32927347,42383912,42384143
32927348,42385422,42385653
32927349,42386931,42387162
32927350,42388441,42388672
32927351,42389950,42390181
32927352,42391459,42391690
32927353,42392968,42393199
32927354,42394478,42394709
32927355,42395987,42396218
32927356,42397497,42397728
32927357,42399006,42399237
32927358,42400515,42400746
32927359,42402024,42402255
32927360,42403533,42403764
32927361,42405042,42405273
32927362,42406552,42406783
32927363,42408061,42408292
32927364,42409571,42409802
32927365,42411080,42411311
32927366,42412589,42412820
32927367,42414099,42414330
32927368,42415608,42415839
32927369,42417118,42417349
32927370,42418627,42418858
32927371,42420136,42420367
32927372,42421645,42421876
32927373,42423155,42423386
32927374,42424664,42424895
32927375,42426174,42426405
32927376,42427683,42427914
32927377,42429192,42429423
